"geo_value","time_value","value","cumsum"
"KS",2022-08-14,0,848433
"KY",2022-08-14,0,1500964
"LA",2022-08-14,0,1400265
"MA",2022-08-14,0,1987384
"MD",2022-08-14,0,1201340
"ME",2022-08-14,0,278921
"MI",2022-08-14,0,2669242
"MN",2022-08-14,0,1611246
"MO",2022-08-14,0,1597828
"MS",2022-08-14,0,892291
"MT",2022-08-14,0,300607
"NC",2022-08-14,0,3047625
"ND",2022-08-14,69,261477
"NE",2022-08-14,0,522491
"NH",2022-08-14,0,341139
"NJ",2022-08-14,1931,2639310
"NM",2022-08-14,0,601422
"NV",2022-08-14,0,834488
"NY",2022-08-14,2481,5906949
"OH",2022-08-14,0,3002043
"OK",2022-08-14,0,1144252
"OR",2022-08-14,0,864933
"PA",2022-08-14,0,3125967
"RI",2022-08-14,0,413259
"SC",2022-08-14,0,1637108
"SD",2022-08-14,0,248992
"TN",2022-08-14,1262,2242708
"TX",2022-08-14,134,7671645
"UT",2022-08-14,0,1020130
"VA",2022-08-14,0,1993874
"VT",2022-08-14,0,138779
"WA",2022-08-14,0,1760576
"WI",2022-08-14,0,1803137
"WV",2022-08-14,0,567426
"WY",2022-08-14,0,172473
"AK",2022-08-15,0,284592
"AL",2022-08-15,0,1449812
"AR",2022-08-15,462,917523
"AZ",2022-08-15,0,2224964
"CA",2022-08-15,31793,10943524
"CO",2022-08-15,1023,1618956
"CT",2022-08-15,281,865196
"DE",2022-08-15,825,299087
"FL",2022-08-15,0,6979951
"GA",2022-08-15,0,2803517
"HI",2022-08-15,0,332822
"IA",2022-08-15,1635,830079
"ID",2022-08-15,593,484601
"IL",2022-08-15,8399,3629276
"IN",2022-08-15,3617,1862813
"KS",2022-08-15,35,848468
"KY",2022-08-15,5777,1506741
"LA",2022-08-15,3139,1403404
"MA",2022-08-15,0,1987384
"MD",2022-08-15,1540,1202880
"ME",2022-08-15,0,278921
"MI",2022-08-15,0,2669242
"MN",2022-08-15,0,1611246
"MO",2022-08-15,1772,1599600
"MS",2022-08-15,2481,894772
"MT",2022-08-15,0,300607
"NC",2022-08-15,0,3047625
"ND",2022-08-15,358,261835
"NE",2022-08-15,0,522491
"NH",2022-08-15,434,341573
"NJ",2022-08-15,1135,2640445
"NM",2022-08-15,1508,602930
"NV",2022-08-15,0,834488
"NY",2022-08-15,6151,5913100
"OH",2022-08-15,0,3002043
"OK",2022-08-15,3156,1147408
"OR",2022-08-15,1828,866761
"PA",2022-08-15,1222,3127189
"RI",2022-08-15,0,413259
"SC",2022-08-15,0,1637108
"SD",2022-08-15,0,248992
"TN",2022-08-15,3837,2246545
"TX",2022-08-15,22097,7693742
"UT",2022-08-15,0,1020130
"VA",2022-08-15,6007,1999881
"VT",2022-08-15,0,138779
"WA",2022-08-15,4043,1764619
"WI",2022-08-15,3903,1807040
"WV",2022-08-15,1896,569322
"WY",2022-08-15,0,172473
"AK",2022-08-16,0,284592
"AL",2022-08-16,0,1449812
"AR",2022-08-16,1053,918576
"AZ",2022-08-16,0,2224964
"CA",2022-08-16,11522,10955046
"CO",2022-08-16,833,1619789
"CT",2022-08-16,602,865798
"DE",2022-08-16,131,299218
"FL",2022-08-16,0,6979951
"GA",2022-08-16,0,2803517
"HI",2022-08-16,0,332822
"IA",2022-08-16,1531,831610
"ID",2022-08-16,0,484601
"IL",2022-08-16,3801,3633077
"IN",2022-08-16,0,1862813
"KS",2022-08-16,0,848468
"KY",2022-08-16,2146,1508887
"LA",2022-08-16,1944,1405348
"MA",2022-08-16,0,1987384
"MD",2022-08-16,2894,1205774
"ME",2022-08-16,459,279380
"MI",2022-08-16,23097,2692339
"MN",2022-08-16,0,1611246
"MO",2022-08-16,57,1599657
"MS",2022-08-16,1528,896300
"MT",2022-08-16,0,300607
"NC",2022-08-16,0,3047625
"ND",2022-08-16,284,262119
"NE",2022-08-16,0,522491
"NH",2022-08-16,112,341685
"NJ",2022-08-16,2895,2643340
"NM",2022-08-16,520,603450
"NV",2022-08-16,0,834488
"NY",2022-08-16,2719,5915819
"OH",2022-08-16,0,3002043
"OK",2022-08-16,0,1147408
"OR",2022-08-16,1156,867917
"PA",2022-08-16,0,3127189
"RI",2022-08-16,0,413259
"SC",2022-08-16,13640,1650748
"SD",2022-08-16,0,248992
"TN",2022-08-16,3426,2249971
"TX",2022-08-16,8253,7701995
"UT",2022-08-16,0,1020130
"VA",2022-08-16,2672,2002553
"VT",2022-08-16,0,138779
"WA",2022-08-16,0,1764619
"WI",2022-08-16,1662,1808702
"WV",2022-08-16,772,570094
"WY",2022-08-16,1014,173487
"AK",2022-08-17,1802,286394
"AL",2022-08-17,0,1449812
"AR",2022-08-17,1056,919632
"AZ",2022-08-17,12244,2237208
"CA",2022-08-17,5530,10960576
"CO",2022-08-17,817,1620606
"CT",2022-08-17,739,866537
"DE",2022-08-17,245,299463
"FL",2022-08-17,-27000,6952951
"GA",2022-08-17,25766,2829283
"HI",2022-08-17,2696,335518
"IA",2022-08-17,1327,832937
"ID",2022-08-17,887,485488
"IL",2022-08-17,2984,3636061
"IN",2022-08-17,4696,1867509
"KS",2022-08-17,5173,853641
"KY",2022-08-17,2227,1511114
"LA",2022-08-17,1699,1407047
"MA",2022-08-17,0,1987384
"MD",2022-08-17,1240,1207014
"ME",2022-08-17,264,279644
"MI",2022-08-17,0,2692339
"MN",2022-08-17,0,1611246
"MO",2022-08-17,101,1599758
"MS",2022-08-17,1415,897715
"MT",2022-08-17,0,300607
"NC",2022-08-17,27339,3074964
"ND",2022-08-17,267,262386
"NE",2022-08-17,1848,524339
"NH",2022-08-17,357,342042
"NJ",2022-08-17,2389,2645729
"NM",2022-08-17,735,604185
"NV",2022-08-17,2616,837104
"NY",2022-08-17,8699,5924518
"OH",2022-08-17,0,3002043
"OK",2022-08-17,0,1147408
"OR",2022-08-17,986,868903
"PA",2022-08-17,20285,3147474
"RI",2022-08-17,0,413259
"SC",2022-08-17,0,1650748
"SD",2022-08-17,1372,250364
"TN",2022-08-17,3174,2253145
"TX",2022-08-17,8825,7710820
"UT",2022-08-17,0,1020130
"VA",2022-08-17,2783,2005336
"VT",2022-08-17,447,139226
"WA",2022-08-17,2644,1767263
"WI",2022-08-17,2050,1810752
"WV",2022-08-17,981,571075
"WY",2022-08-17,0,173487
"AK",2022-08-18,0,286394
"AL",2022-08-18,14121,1463933
"AR",2022-08-18,1198,920830
"AZ",2022-08-18,0,2237208
"CA",2022-08-18,19482,10980058
"CO",2022-08-18,751,1621357
"CT",2022-08-18,447,866984
"DE",2022-08-18,359,299822
"FL",2022-08-18,0,6952951
"GA",2022-08-18,0,2829283
"HI",2022-08-18,0,335518
"IA",2022-08-18,250,833187
"ID",2022-08-18,0,485488
"IL",2022-08-18,5020,3641081
"IN",2022-08-18,0,1867509
"KS",2022-08-18,182,853823
"KY",2022-08-18,2665,1513779
"LA",2022-08-18,1762,1408809
"MA",2022-08-18,9069,1996453
"MD",2022-08-18,1777,1208791
"ME",2022-08-18,287,279931
"MI",2022-08-18,0,2692339
"MN",2022-08-18,9948,1621194
"MO",2022-08-18,47,1599805
"MS",2022-08-18,1639,899354
"MT",2022-08-18,0,300607
"NC",2022-08-18,0,3074964
"ND",2022-08-18,238,262624
"NE",2022-08-18,0,524339
"NH",2022-08-18,206,342248
"NJ",2022-08-18,3147,2648876
"NM",2022-08-18,627,604812
"NV",2022-08-18,0,837104
"NY",2022-08-18,6013,5930531
"OH",2022-08-18,24067,3026110
"OK",2022-08-18,6063,1153471
"OR",2022-08-18,877,869780
"PA",2022-08-18,2774,3150248
"RI",2022-08-18,1672,414931
"SC",2022-08-18,0,1650748
"SD",2022-08-18,0,250364
"TN",2022-08-18,11677,2264822
"TX",2022-08-18,10427,7721247
"UT",2022-08-18,3539,1023669
"VA",2022-08-18,3000,2008336
"VT",2022-08-18,0,139226
"WA",2022-08-18,0,1767263
"WI",2022-08-18,1823,1812575
"WV",2022-08-18,918,571993
"WY",2022-08-18,0,173487
"AK",2022-08-19,0,286394
"AL",2022-08-19,0,1463933
"AR",2022-08-19,966,921796
"AZ",2022-08-19,0,2237208
"CA",2022-08-19,8238,10988296
"CO",2022-08-19,686,1622043
"CT",2022-08-19,1210,868194
"DE",2022-08-19,423,300245
"FL",2022-08-19,1883,6954834
"GA",2022-08-19,0,2829283
"HI",2022-08-19,0,335518
"IA",2022-08-19,0,833187
"ID",2022-08-19,612,486100
"IL",2022-08-19,4880,3645961
"IN",2022-08-19,5887,1873396
"KS",2022-08-19,0,853823
"KY",2022-08-19,2205,1515984
"LA",2022-08-19,2008,1410817
"MA",2022-08-19,0,1996453
"MD",2022-08-19,1526,1210317
"ME",2022-08-19,274,280205
"MI",2022-08-19,0,2692339
"MN",2022-08-19,0,1621194
"MO",2022-08-19,8426,1608231
"MS",2022-08-19,1534,900888
"MT",2022-08-19,1848,302455
"NC",2022-08-19,0,3074964
"ND",2022-08-19,224,262848
"NE",2022-08-19,832,525171
"NH",2022-08-19,217,342465
"NJ",2022-08-19,2695,2651571
"NM",2022-08-19,678,605490
"NV",2022-08-19,0,837104
"NY",2022-08-19,5499,5936030
"OH",2022-08-19,0,3026110
"OK",2022-08-19,0,1153471
"OR",2022-08-19,910,870690
"PA",2022-08-19,0,3150248
"RI",2022-08-19,0,414931
"SC",2022-08-19,0,1650748
"SD",2022-08-19,0,250364
"TN",2022-08-19,3366,2268188
"TX",2022-08-19,9002,7730249
"UT",2022-08-19,0,1023669
"VA",2022-08-19,2721,2011057
"VT",2022-08-19,0,139226
"WA",2022-08-19,3386,1770649
"WI",2022-08-19,1845,1814420
"WV",2022-08-19,861,572854
"WY",2022-08-19,0,173487
"AK",2022-08-20,0,286394
"AL",2022-08-20,0,1463933
"AR",2022-08-20,883,922679
"AZ",2022-08-20,0,2237208
"CA",2022-08-20,420,10988716
"CO",2022-08-20,372,1622415
"CT",2022-08-20,592,868786
"DE",2022-08-20,0,300245
"FL",2022-08-20,0,6954834
"GA",2022-08-20,0,2829283
"HI",2022-08-20,0,335518
"IA",2022-08-20,0,833187
"ID",2022-08-20,0,486100
"IL",2022-08-20,0,3645961
"IN",2022-08-20,0,1873396
"KS",2022-08-20,0,853823
"KY",2022-08-20,0,1515984
"LA",2022-08-20,0,1410817
"MA",2022-08-20,0,1996453
"MD",2022-08-20,0,1210317
"ME",2022-08-20,198,280403
"MI",2022-08-20,0,2692339
"MN",2022-08-20,0,1621194
"MO",2022-08-20,0,1608231
"MS",2022-08-20,0,900888
"MT",2022-08-20,0,302455
"NC",2022-08-20,0,3074964
"ND",2022-08-20,53,262901
"NE",2022-08-20,0,525171
"NH",2022-08-20,0,342465
"NJ",2022-08-20,2617,2654188
"NM",2022-08-20,0,605490
"NV",2022-08-20,0,837104
"NY",2022-08-20,2862,5938892
"OH",2022-08-20,0,3026110
"OK",2022-08-20,0,1153471
"OR",2022-08-20,0,870690
"PA",2022-08-20,0,3150248
"RI",2022-08-20,0,414931
"SC",2022-08-20,0,1650748
"SD",2022-08-20,0,250364
"TN",2022-08-20,1288,2269476
"TX",2022-08-20,190,7730439
"UT",2022-08-20,0,1023669
"VA",2022-08-20,0,2011057
"VT",2022-08-20,0,139226
"WA",2022-08-20,0,1770649
"WI",2022-08-20,0,1814420
"WV",2022-08-20,0,572854
"WY",2022-08-20,0,173487
"AK",2022-08-21,0,286394
"AL",2022-08-21,0,1463933
"AR",2022-08-21,0,922679
"AZ",2022-08-21,0,2237208
"CA",2022-08-21,407,10989123
"CO",2022-08-21,127,1622542
"CT",2022-08-21,320,869106
"DE",2022-08-21,0,300245
"FL",2022-08-21,0,6954834
"GA",2022-08-21,0,2829283
"HI",2022-08-21,0,335518
"IA",2022-08-21,0,833187
"ID",2022-08-21,0,486100
"IL",2022-08-21,0,3645961
"IN",2022-08-21,0,1873396
"KS",2022-08-21,0,853823
"KY",2022-08-21,0,1515984
"LA",2022-08-21,0,1410817
"MA",2022-08-21,0,1996453
"MD",2022-08-21,0,1210317
"ME",2022-08-21,0,280403
"MI",2022-08-21,0,2692339
"MN",2022-08-21,0,1621194
"MO",2022-08-21,0,1608231
"MS",2022-08-21,0,900888
"MT",2022-08-21,0,302455
"NC",2022-08-21,0,3074964
"ND",2022-08-21,89,262990
"NE",2022-08-21,0,525171
"NH",2022-08-21,0,342465
"NJ",2022-08-21,1935,2656123
"NM",2022-08-21,0,605490
"NV",2022-08-21,0,837104
"NY",2022-08-21,2458,5941350
"OH",2022-08-21,0,3026110
"OK",2022-08-21,0,1153471
"OR",2022-08-21,0,870690
"PA",2022-08-21,0,3150248
"RI",2022-08-21,0,414931
"SC",2022-08-21,0,1650748
"SD",2022-08-21,0,250364
"TN",2022-08-21,1578,2271054
"TX",2022-08-21,138,7730577
"UT",2022-08-21,0,1023669
"VA",2022-08-21,0,2011057
"VT",2022-08-21,0,139226
"WA",2022-08-21,0,1770649
"WI",2022-08-21,0,1814420
"WV",2022-08-21,0,572854
"WY",2022-08-21,0,173487
"AK",2022-08-22,0,286394
"AL",2022-08-22,0,1463933
"AR",2022-08-22,833,923512
"AZ",2022-08-22,0,2237208
"CA",2022-08-22,31941,11021064
"CO",2022-08-22,1,1622543
"CT",2022-08-22,266,869372
"DE",2022-08-22,710,300955
"FL",2022-08-22,16218,6971052
"GA",2022-08-22,0,2829283
"HI",2022-08-22,0,335518
"IA",2022-08-22,1690,834877
"ID",2022-08-22,487,486587
"IL",2022-08-22,7986,3653947
"IN",2022-08-22,3426,1876822
"KS",2022-08-22,57,853880
"KY",2022-08-22,5391,1521375
"LA",2022-08-22,2811,1413628
"MA",2022-08-22,0,1996453
"MD",2022-08-22,1317,1211634
"ME",2022-08-22,0,280403
"MI",2022-08-22,0,2692339
"MN",2022-08-22,0,1621194
"MO",2022-08-22,1091,1609322
"MS",2022-08-22,0,900888
"MT",2022-08-22,0,302455
"NC",2022-08-22,0,3074964
"ND",2022-08-22,296,263286
"NE",2022-08-22,0,525171
"NH",2022-08-22,456,342921
"NJ",2022-08-22,613,2656736
"NM",2022-08-22,1315,606805
"NV",2022-08-22,0,837104
"NY",2022-08-22,6108,5947458
"OH",2022-08-22,0,3026110
"OK",2022-08-22,3096,1156567
"OR",2022-08-22,1597,872287
"PA",2022-08-22,1291,3151539
"RI",2022-08-22,0,414931
"SC",2022-08-22,0,1650748
"SD",2022-08-22,0,250364
"TN",2022-08-22,3678,2274732
"TX",2022-08-22,19365,7749942
"UT",2022-08-22,0,1023669
"VA",2022-08-22,6074,2017131
"VT",2022-08-22,0,139226
"WA",2022-08-22,3278,1773927
"WI",2022-08-22,4350,1818770
"WV",2022-08-22,1870,574724
"WY",2022-08-22,0,173487
"AK",2022-08-23,0,286394
"AL",2022-08-23,0,1463933
"AR",2022-08-23,1137,924649
"AZ",2022-08-23,0,2237208
"CA",2022-08-23,10262,11031326
"CO",2022-08-23,873,1623416
"CT",2022-08-23,546,869918
"DE",2022-08-23,0,300955
"FL",2022-08-23,6853,6977905
"GA",2022-08-23,0,2829283
"HI",2022-08-23,0,335518
"IA",2022-08-23,1445,836322
"ID",2022-08-23,0,486587
"IL",2022-08-23,3825,3657772
"IN",2022-08-23,0,1876822
"KS",2022-08-23,0,853880
"KY",2022-08-23,1094,1522469
"LA",2022-08-23,2300,1415928
"MA",2022-08-23,0,1996453
"MD",2022-08-23,2951,1214585
"ME",2022-08-23,515,280918
"MI",2022-08-23,19311,2711650
"MN",2022-08-23,0,1621194
"MO",2022-08-23,117,1609439
"MS",2022-08-23,4017,904905
"MT",2022-08-23,0,302455
"NC",2022-08-23,0,3074964
"ND",2022-08-23,290,263576
"NE",2022-08-23,1426,526597
"NH",2022-08-23,81,343002
"NJ",2022-08-23,2950,2659686
"NM",2022-08-23,638,607443
"NV",2022-08-23,0,837104
"NY",2022-08-23,6232,5953690
"OH",2022-08-23,0,3026110
"OK",2022-08-23,2945,1159512
"OR",2022-08-23,864,873151
"PA",2022-08-23,0,3151539
"RI",2022-08-23,0,414931
"SC",2022-08-23,10272,1661020
"SD",2022-08-23,0,250364
"TN",2022-08-23,4363,2279095
"TX",2022-08-23,6880,7756822
"UT",2022-08-23,0,1023669
"VA",2022-08-23,2732,2019863
"VT",2022-08-23,0,139226
"WA",2022-08-23,0,1773927
"WI",2022-08-23,1555,1820325
"WV",2022-08-23,811,575535
"WY",2022-08-23,726,174213
"AK",2022-08-24,2163,288557
"AL",2022-08-24,0,1463933
"AR",2022-08-24,1231,925880
"AZ",2022-08-24,8505,2245713
"CA",2022-08-24,4661,11035987
"CO",2022-08-24,1400,1624816
"CT",2022-08-24,1119,871037
"DE",2022-08-24,388,301343
"FL",2022-08-24,6605,6984510
"GA",2022-08-24,23423,2852706
"HI",2022-08-24,2219,337737
"IA",2022-08-24,1417,837739
"ID",2022-08-24,742,487329
"IL",2022-08-24,3570,3661342
"IN",2022-08-24,5705,1882527
"KS",2022-08-24,4839,858719
"KY",2022-08-24,2762,1525231
"LA",2022-08-24,2269,1418197
"MA",2022-08-24,0,1996453
"MD",2022-08-24,1102,1215687
"ME",2022-08-24,244,281162
"MI",2022-08-24,0,2711650
"MN",2022-08-24,0,1621194
"MO",2022-08-24,76,1609515
"MS",2022-08-24,0,904905
"MT",2022-08-24,0,302455
"NC",2022-08-24,23959,3098923
"ND",2022-08-24,240,263816
"NE",2022-08-24,459,527056
"NH",2022-08-24,188,343190
"NJ",2022-08-24,2187,2661873
"NM",2022-08-24,563,608006
"NV",2022-08-24,2547,839651
"NY",2022-08-24,4255,5957945
"OH",2022-08-24,0,3026110
"OK",2022-08-24,0,1159512
"OR",2022-08-24,806,873957
"PA",2022-08-24,16099,3167638
"RI",2022-08-24,0,414931
"SC",2022-08-24,0,1661020
"SD",2022-08-24,1489,251853
"TN",2022-08-24,4441,2283536
"TX",2022-08-24,8597,7765419
"UT",2022-08-24,0,1023669
"VA",2022-08-24,2915,2022778
"VT",2022-08-24,543,139769
"WA",2022-08-24,2443,1776370
"WI",2022-08-24,1891,1822216
"WV",2022-08-24,888,576423
"WY",2022-08-24,0,174213
"AK",2022-08-25,0,288557
"AL",2022-08-25,15672,1479605
"AR",2022-08-25,1192,927072
"AZ",2022-08-25,0,2245713
"CA",2022-08-25,17530,11053517
"CO",2022-08-25,987,1625803
"CT",2022-08-25,925,871962
"DE",2022-08-25,254,301597
"FL",2022-08-25,7260,6991770
"GA",2022-08-25,0,2852706
"HI",2022-08-25,0,337737
"IA",2022-08-25,386,838125
"ID",2022-08-25,0,487329
"IL",2022-08-25,5116,3666458
"IN",2022-08-25,0,1882527
"KS",2022-08-25,177,858896
"KY",2022-08-25,2597,1527828
"LA",2022-08-25,2310,1420507
"MA",2022-08-25,8796,2005249
"MD",2022-08-25,1369,1217056
"ME",2022-08-25,317,281479
"MI",2022-08-25,0,2711650
"MN",2022-08-25,9625,1630819
"MO",2022-08-25,59,1609574
"MS",2022-08-25,0,904905
"MT",2022-08-25,0,302455
"NC",2022-08-25,0,3098923
"ND",2022-08-25,193,264009
"NE",2022-08-25,450,527506
"NH",2022-08-25,192,343382
"NJ",2022-08-25,2634,2664507
"NM",2022-08-25,626,608632
"NV",2022-08-25,0,839651
"NY",2022-08-25,5931,5963876
"OH",2022-08-25,23436,3049546
"OK",2022-08-25,3854,1163366
"OR",2022-08-25,740,874697
"PA",2022-08-25,0,3167638
"RI",2022-08-25,1707,416638
"SC",2022-08-25,0,1661020
"SD",2022-08-25,0,251853
"TN",2022-08-25,3511,2287047
"TX",2022-08-25,9171,7774590
"UT",2022-08-25,3143,1026812
"VA",2022-08-25,2907,2025685
"VT",2022-08-25,0,139769
"WA",2022-08-25,0,1776370
"WI",2022-08-25,2171,1824387
"WV",2022-08-25,1052,577475
"WY",2022-08-25,0,174213
"AK",2022-08-26,0,288557
"AL",2022-08-26,0,1479605
"AR",2022-08-26,1181,928253
"AZ",2022-08-26,0,2245713
"CA",2022-08-26,10869,11064386
"CO",2022-08-26,1203,1627006
"CT",2022-08-26,662,872624
"DE",2022-08-26,200,301797
"FL",2022-08-26,50146,7041916
"GA",2022-08-26,0,2852706
"HI",2022-08-26,0,337737
"IA",2022-08-26,0,838125
"ID",2022-08-26,738,488067
"IL",2022-08-26,3800,3670258
"IN",2022-08-26,4831,1887358
"KS",2022-08-26,0,858896
"KY",2022-08-26,2898,1530726
"LA",2022-08-26,1944,1422451
"MA",2022-08-26,0,2005249
"MD",2022-08-26,1259,1218315
"ME",2022-08-26,328,281807
"MI",2022-08-26,0,2711650
"MN",2022-08-26,0,1630819
"MO",2022-08-26,7255,1616829
"MS",2022-08-26,0,904905
"MT",2022-08-26,1714,304169
"NC",2022-08-26,0,3098923
"ND",2022-08-26,213,264222
"NE",2022-08-26,483,527989
"NH",2022-08-26,109,343491
"NJ",2022-08-26,2484,2666991
"NM",2022-08-26,572,609204
"NV",2022-08-26,0,839651
"NY",2022-08-26,4814,5968690
"OH",2022-08-26,0,3049546
"OK",2022-08-26,0,1163366
"OR",2022-08-26,712,875409
"PA",2022-08-26,0,3167638
"RI",2022-08-26,0,416638
"SC",2022-08-26,0,1661020
"SD",2022-08-26,0,251853
"TN",2022-08-26,2879,2289926
"TX",2022-08-26,9533,7784123
"UT",2022-08-26,0,1026812
"VA",2022-08-26,2794,2028479
"VT",2022-08-26,0,139769
"WA",2022-08-26,2051,1778421
"WI",2022-08-26,1695,1826082
"WV",2022-08-26,1060,578535
"WY",2022-08-26,0,174213
"AK",2022-08-27,0,288557
"AL",2022-08-27,0,1479605
"AR",2022-08-27,903,929156
"AZ",2022-08-27,0,2245713
"CA",2022-08-27,363,11064749
"CO",2022-08-27,0,1627006
"CT",2022-08-27,513,873137
"DE",2022-08-27,0,301797
"FL",2022-08-27,0,7041916
"GA",2022-08-27,0,2852706
"HI",2022-08-27,0,337737
"IA",2022-08-27,0,838125
"ID",2022-08-27,0,488067
"IL",2022-08-27,0,3670258
"IN",2022-08-27,0,1887358
"KS",2022-08-27,0,858896
"KY",2022-08-27,0,1530726
"LA",2022-08-27,0,1422451
"MA",2022-08-27,0,2005249
"MD",2022-08-27,0,1218315
"ME",2022-08-27,299,282106
"MI",2022-08-27,0,2711650
"MN",2022-08-27,0,1630819
"MO",2022-08-27,0,1616829
"MS",2022-08-27,0,904905
"MT",2022-08-27,0,304169
"NC",2022-08-27,0,3098923
"ND",2022-08-27,49,264271
"NE",2022-08-27,0,527989
"NH",2022-08-27,0,343491
"NJ",2022-08-27,2795,2669786
"NM",2022-08-27,0,609204
"NV",2022-08-27,0,839651
"NY",2022-08-27,2490,5971180
"OH",2022-08-27,0,3049546
"OK",2022-08-27,0,1163366
"OR",2022-08-27,0,875409
"PA",2022-08-27,0,3167638
"RI",2022-08-27,0,416638
"SC",2022-08-27,0,1661020
"SD",2022-08-27,0,251853
"TN",2022-08-27,1982,2291908
"TX",2022-08-27,172,7784295
"UT",2022-08-27,0,1026812
"VA",2022-08-27,0,2028479
"VT",2022-08-27,0,139769
"WA",2022-08-27,0,1778421
"WI",2022-08-27,0,1826082
"WV",2022-08-27,0,578535
"WY",2022-08-27,0,174213
"AK",2022-08-28,0,288557
"AL",2022-08-28,0,1479605
"AR",2022-08-28,452,929608
"AZ",2022-08-28,0,2245713
"CA",2022-08-28,358,11065107
"CO",2022-08-28,0,1627006
"CT",2022-08-28,157,873294
"DE",2022-08-28,0,301797
"FL",2022-08-28,0,7041916
"GA",2022-08-28,0,2852706
"HI",2022-08-28,0,337737
"IA",2022-08-28,0,838125
"ID",2022-08-28,0,488067
"IL",2022-08-28,0,3670258
"IN",2022-08-28,0,1887358
"KS",2022-08-28,0,858896
"KY",2022-08-28,0,1530726
"LA",2022-08-28,0,1422451
"MA",2022-08-28,0,2005249
"MD",2022-08-28,0,1218315
"ME",2022-08-28,0,282106
"MI",2022-08-28,0,2711650
"MN",2022-08-28,0,1630819
"MO",2022-08-28,0,1616829
"MS",2022-08-28,0,904905
"MT",2022-08-28,0,304169
"NC",2022-08-28,0,3098923
"ND",2022-08-28,69,264340
"NE",2022-08-28,0,527989
"NH",2022-08-28,0,343491
"NJ",2022-08-28,1773,2671559
"NM",2022-08-28,0,609204
"NV",2022-08-28,0,839651
"NY",2022-08-28,2353,5973533
"OH",2022-08-28,0,3049546
"OK",2022-08-28,0,1163366
"OR",2022-08-28,0,875409
"PA",2022-08-28,0,3167638
"RI",2022-08-28,0,416638
"SC",2022-08-28,0,1661020
"SD",2022-08-28,0,251853
"TN",2022-08-28,1210,2293118
"TX",2022-08-28,122,7784417
"UT",2022-08-28,0,1026812
"VA",2022-08-28,0,2028479
"VT",2022-08-28,0,139769
"WA",2022-08-28,0,1778421
"WI",2022-08-28,0,1826082
"WV",2022-08-28,0,578535
"WY",2022-08-28,0,174213
"AK",2022-08-29,0,288557
"AL",2022-08-29,0,1479605
"AR",2022-08-29,468,930076
"AZ",2022-08-29,0,2245713
"CA",2022-08-29,23601,11088708
"CO",2022-08-29,1986,1628992
"CT",2022-08-29,126,873420
"DE",2022-08-29,590,302387
"FL",2022-08-29,180,7042096
"GA",2022-08-29,0,2852706
"HI",2022-08-29,0,337737
"IA",2022-08-29,1683,839808
"ID",2022-08-29,472,488539
"IL",2022-08-29,7932,3678190
"IN",2022-08-29,4047,1891405
"KS",2022-08-29,84,858980
"KY",2022-08-29,5718,1536444
"LA",2022-08-29,3863,1426314
"MA",2022-08-29,0,2005249
"MD",2022-08-29,1287,1219602
"ME",2022-08-29,0,282106
"MI",2022-08-29,0,2711650
"MN",2022-08-29,0,1630819
"MO",2022-08-29,624,1617453
"MS",2022-08-29,0,904905
"MT",2022-08-29,0,304169
"NC",2022-08-29,0,3098923
"ND",2022-08-29,266,264606
"NE",2022-08-29,0,527989
"NH",2022-08-29,589,344080
"NJ",2022-08-29,1445,2673004
"NM",2022-08-29,1235,610439
"NV",2022-08-29,0,839651
"NY",2022-08-29,7182,5980715
"OH",2022-08-29,0,3049546
"OK",2022-08-29,3534,1166900
"OR",2022-08-29,1389,876798
"PA",2022-08-29,0,3167638
"RI",2022-08-29,0,416638
"SC",2022-08-29,0,1661020
"SD",2022-08-29,0,251853
"TN",2022-08-29,2611,2295729
"TX",2022-08-29,17620,7802037
"UT",2022-08-29,0,1026812
"VA",2022-08-29,6168,2034647
"VT",2022-08-29,0,139769
"WA",2022-08-29,4549,1782970
"WI",2022-08-29,3142,1829224
"WV",2022-08-29,2162,580697
"WY",2022-08-29,0,174213
"AK",2022-08-30,0,288557
"AL",2022-08-30,0,1479605
"AR",2022-08-30,1383,931459
"AZ",2022-08-30,0,2245713
"CA",2022-08-30,8375,11097083
"CO",2022-08-30,840,1629832
"CT",2022-08-30,995,874415
"DE",2022-08-30,135,302522
"FL",2022-08-30,0,7042096
"GA",2022-08-30,0,2852706
"HI",2022-08-30,0,337737
"IA",2022-08-30,1439,841247
"ID",2022-08-30,-2439,486100
"IL",2022-08-30,4685,3682875
"IN",2022-08-30,0,1891405
"KS",2022-08-30,0,858980
"KY",2022-08-30,0,1536444
"LA",2022-08-30,2664,1428978
"MA",2022-08-30,0,2005249
"MD",2022-08-30,2548,1222150
"ME",2022-08-30,479,282585
"MI",2022-08-30,0,2711650
"MN",2022-08-30,0,1630819
"MO",2022-08-30,397,1617850
"MS",2022-08-30,8144,913049
"MT",2022-08-30,0,304169
"NC",2022-08-30,0,3098923
"ND",2022-08-30,237,264843
"NE",2022-08-30,1364,529353
"NH",2022-08-30,80,344160
"NJ",2022-08-30,1631,2674635
"NM",2022-08-30,431,610870
"NV",2022-08-30,0,839651
"NY",2022-08-30,3749,5984464
"OH",2022-08-30,0,3049546
"OK",2022-08-30,3325,1170225
"OR",2022-08-30,779,877577
"PA",2022-08-30,0,3167638
"RI",2022-08-30,0,416638
"SC",2022-08-30,13261,1674281
"SD",2022-08-30,0,251853
